"","gutenberg_id","text"
"2795",55,"slaves of the Wicked Witch and too afraid of her not to do as she told"
"2796",55,"them."
"2797",55,""
"2798",55,"The girl had to work hard during the day, and often the Witch"
"2799",55,"threatened to beat her with the same old umbrella she always carried in"
"2800",55,"her hand.  But, in truth, she did not dare to strike Dorothy, because"
"2801",55,"of the mark upon her forehead.  The child did not know this, and was"
"2802",55,"full of fear for herself and Toto.  Once the Witch struck Toto a blow"
"2803",55,"with her umbrella and the brave little dog flew at her and bit her leg"
"2804",55,"in return.  The Witch did not bleed where she was bitten, for she was"
"2805",55,"so wicked that the blood in her had dried up many years before."
"2806",55,""
"2807",55,"Dorothy's life became very sad as she grew to understand that it would"
"2808",55,"be harder than ever to get back to Kansas and Aunt Em again.  Sometimes"
"2809",55,"she would cry bitterly for hours, with Toto sitting at her feet and"
"2810",55,"looking into her face, whining dismally to show how sorry he was for"
"2811",55,"his little mistress.  Toto did not really care whether he was in Kansas"
"2812",55,"or the Land of Oz so long as Dorothy was with him; but he knew the"
"2813",55,"little girl was unhappy, and that made him unhappy too."
"2814",55,""
"2815",55,"Now the Wicked Witch had a great longing to have for her own the Silver"
"2816",55,"Shoes which the girl always wore.  Her bees and her crows and her"
"2817",55,"wolves were lying in heaps and drying up, and she had used up all the"
"2818",55,"power of the Golden Cap; but if she could only get hold of the Silver"
"2819",55,"Shoes, they would give her more power than all the other things she had"
"2820",55,"lost.  She watched Dorothy carefully, to see if she ever took off her"
"2821",55,"shoes, thinking she might steal them.  But the child was so proud of"
"2822",55,"her pretty shoes that she never took them off except at night and when"
"2823",55,"she took her bath.  The Witch was too much afraid of the dark to dare"
"2824",55,"go in Dorothy's room at night to take the shoes, and her dread of water"
"2825",55,"was greater than her fear of the dark, so she never came near when"
"2826",55,"Dorothy was bathing.  Indeed, the old Witch never touched water, nor"
"2827",55,"ever let water touch her in any way."
"2828",55,""
"2829",55,"But the wicked creature was very cunning, and she finally thought of a"
"2830",55,"trick that would give her what she wanted.  She placed a bar of iron in"
"2831",55,"the middle of the kitchen floor, and then by her magic arts made the"
"2832",55,"iron invisible to human eyes.  So that when Dorothy walked across the"
"2833",55,"floor she stumbled over the bar, not being able to see it, and fell at"
"2834",55,"full length.  She was not much hurt, but in her fall one of the Silver"
"2835",55,"Shoes came off; and before she could reach it, the Witch had snatched"
"2836",55,"it away and put it on her own skinny foot."
"2837",55,""
"2838",55,"The wicked woman was greatly pleased with the success of her trick, for"
"2839",55,"as long as she had one of the shoes she owned half the power of their"
"2840",55,"charm, and Dorothy could not use it against her, even had she known how"
"2841",55,"to do so."
"2842",55,""
"2843",55,"The little girl, seeing she had lost one of her pretty shoes, grew"
"2844",55,"angry, and said to the Witch, ""Give me back my shoe!"""
"2845",55,""
"2846",55,"""I will not,"" retorted the Witch, ""for it is now my shoe, and not"
"2847",55,"yours."""
"2848",55,""
"2849",55,"""You are a wicked creature!"" cried Dorothy.  ""You have no right to take"
"2850",55,"my shoe from me."""
"2851",55,""
"2852",55,"""I shall keep it, just the same,"" said the Witch, laughing at her, ""and"
"2853",55,"someday I shall get the other one from you, too."""
"2854",55,""
"2855",55,"This made Dorothy so very angry that she picked up the bucket of water"
"2856",55,"that stood near and dashed it over the Witch, wetting her from head to"
"2857",55,"foot."
"2858",55,""
"2859",55,"Instantly the wicked woman gave a loud cry of fear, and then, as"
"2860",55,"Dorothy looked at her in wonder, the Witch began to shrink and fall"
"2861",55,"away."
"2862",55,""
"2863",55,"""See what you have done!"" she screamed.  ""In a minute I shall melt"
"2864",55,"away."""
"2865",55,""
"2866",55,"""I'm very sorry, indeed,"" said Dorothy, who was truly frightened to see"
"2867",55,"the Witch actually melting away like brown sugar before her very eyes."
"2868",55,""
"2869",55,"""Didn't you know water would be the end of me?"" asked the Witch, in a"
"2870",55,"wailing, despairing voice."
"2871",55,""
"2872",55,"""Of course not,"" answered Dorothy.  ""How should I?"""
"2873",55,""
"2874",55,"""Well, in a few minutes I shall be all melted, and you will have the"
"2875",55,"castle to yourself.  I have been wicked in my day, but I never thought"
"2876",55,"a little girl like you would ever be able to melt me and end my wicked"
"2877",55,"deeds.  Look out--here I go!"""
"2878",55,""
"2879",55,"With these words the Witch fell down in a brown, melted, shapeless mass"
"2880",55,"and began to spread over the clean boards of the kitchen floor.  Seeing"
"2881",55,"that she had really melted away to nothing, Dorothy drew another bucket"
"2882",55,"of water and threw it over the mess.  She then swept it all out the"
"2883",55,"door.  After picking out the silver shoe, which was all that was left"
"2884",55,"of the old woman, she cleaned and dried it with a cloth, and put it on"
"2885",55,"her foot again.  Then, being at last free to do as she chose, she ran"
"2886",55,"out to the courtyard to tell the Lion that the Wicked Witch of the West"
"2887",55,"had come to an end, and that they were no longer prisoners in a strange"
"2888",55,"land."
"2889",55,""
"2890",55,""
"2891",55,""
"2892",55,""
"2893",55,"13.  The Rescue"
"2894",55,""
"2895",55,""
"2896",55,"The Cowardly Lion was much pleased to hear that the Wicked Witch had"
"2897",55,"been melted by a bucket of water, and Dorothy at once unlocked the gate"
"2898",55,"of his prison and set him free.  They went in together to the castle,"
"2899",55,"where Dorothy's first act was to call all the Winkies together and tell"
"2900",55,"them that they were no longer slaves."
"2901",55,""
"2902",55,"There was great rejoicing among the yellow Winkies, for they had been"
"2903",55,"made to work hard during many years for the Wicked Witch, who had"
"2904",55,"always treated them with great cruelty.  They kept this day as a"
"2905",55,"holiday, then and ever after, and spent the time in feasting and"
"2906",55,"dancing."
"2907",55,""
"2908",55,"""If our friends, the Scarecrow and the Tin Woodman, were only with us,"""
"2909",55,"said the Lion, ""I should be quite happy."""
"2910",55,""
"2911",55,"""Don't you suppose we could rescue them?"" asked the girl anxiously."
"2912",55,""
"2913",55,"""We can try,"" answered the Lion."
"2914",55,""
"2915",55,"So they called the yellow Winkies and asked them if they would help to"
"2916",55,"rescue their friends, and the Winkies said that they would be delighted"
"2917",55,"to do all in their power for Dorothy, who had set them free from"
"2918",55,"bondage.  So she chose a number of the Winkies who looked as if they"
"2919",55,"knew the most, and they all started away.  They traveled that day and"
"2920",55,"part of the next until they came to the rocky plain where the Tin"
"2921",55,"Woodman lay, all battered and bent.  His axe was near him, but the"
"2922",55,"blade was rusted and the handle broken off short."
"2923",55,""
"2924",55,"The Winkies lifted him tenderly in their arms, and carried him back to"
"2925",55,"the Yellow Castle again, Dorothy shedding a few tears by the way at the"
"2926",55,"sad plight of her old friend, and the Lion looking sober and sorry."
"2927",55,"When they reached the castle Dorothy said to the Winkies:"
"2928",55,""
"2929",55,"""Are any of your people tinsmiths?"""
"2930",55,""
"2931",55,"""Oh, yes.  Some of us are very good tinsmiths,"" they told her."
"2932",55,""
"2933",55,"""Then bring them to me,"" she said.  And when the tinsmiths came,"
"2934",55,"bringing with them all their tools in baskets, she inquired, ""Can you"
"2935",55,"straighten out those dents in the Tin Woodman, and bend him back into"
"2936",55,"shape again, and solder him together where he is broken?"""
"2937",55,""
"2938",55,"The tinsmiths looked the Woodman over carefully and then answered that"
"2939",55,"they thought they could mend him so he would be as good as ever.  So"
"2940",55,"they set to work in one of the big yellow rooms of the castle and"
"2941",55,"worked for three days and four nights, hammering and twisting and"
"2942",55,"bending and soldering and polishing and pounding at the legs and body"
"2943",55,"and head of the Tin Woodman, until at last he was straightened out into"
"2944",55,"his old form, and his joints worked as well as ever.  To be sure, there"
"2945",55,"were several patches on him, but the tinsmiths did a good job, and as"
"2946",55,"the Woodman was not a vain man he did not mind the patches at all."
"2947",55,""
"2948",55,"When, at last, he walked into Dorothy's room and thanked her for"
"2949",55,"rescuing him, he was so pleased that he wept tears of joy, and Dorothy"
"2950",55,"had to wipe every tear carefully from his face with her apron, so his"
"2951",55,"joints would not be rusted.  At the same time her own tears fell thick"
"2952",55,"and fast at the joy of meeting her old friend again, and these tears"
"2953",55,"did not need to be wiped away.  As for the Lion, he wiped his eyes so"
"2954",55,"often with the tip of his tail that it became quite wet, and he was"
"2955",55,"obliged to go out into the courtyard and hold it in the sun till it"
"2956",55,"dried."
"2957",55,""
"2958",55,"""If we only had the Scarecrow with us again,"" said the Tin Woodman,"
"2959",55,"when Dorothy had finished telling him everything that had happened, ""I"
"2960",55,"should be quite happy."""
"2961",55,""
"2962",55,"""We must try to find him,"" said the girl."
"2963",55,""
"2964",55,"So she called the Winkies to help her, and they walked all that day and"
"2965",55,"part of the next until they came to the tall tree in the branches of"
"2966",55,"which the Winged Monkeys had tossed the Scarecrow's clothes."
"2967",55,""
"2968",55,"It was a very tall tree, and the trunk was so smooth that no one could"
"2969",55,"climb it; but the Woodman said at once, ""I'll chop it down, and then we"
"2970",55,"can get the Scarecrow's clothes."""
"2971",55,""
"2972",55,"Now while the tinsmiths had been at work mending the Woodman himself,"
"2973",55,"another of the Winkies, who was a goldsmith, had made an axe-handle of"
"2974",55,"solid gold and fitted it to the Woodman's axe, instead of the old"
"2975",55,"broken handle.  Others polished the blade until all the rust was"
