"","gutenberg_id","text"
"4475",120,"marksmen that not one appears to have taken effect. In a moment, the"
"4476",120,"four pirates had swarmed up the mound and were upon us."
"4477",120,""
"4478",120,"The head of Job Anderson, the boatswain, appeared at the middle"
"4479",120,"loophole."
"4480",120,""
"4481",120,"""At 'em, all hands--all hands!"" he roared in a voice of thunder."
"4482",120,""
"4483",120,"At the same moment, another pirate grasped Hunter's musket by the"
"4484",120,"muzzle, wrenched it from his hands, plucked it through the loophole,"
"4485",120,"and with one stunning blow, laid the poor fellow senseless on the floor."
"4486",120,"Meanwhile a third, running unharmed all around the house, appeared"
"4487",120,"suddenly in the doorway and fell with his cutlass on the doctor."
"4488",120,""
"4489",120,"Our position was utterly reversed. A moment since we were firing, under"
"4490",120,"cover, at an exposed enemy; now it was we who lay uncovered and could"
"4491",120,"not return a blow."
"4492",120,""
"4493",120,"The log-house was full of smoke, to which we owed our comparative"
"4494",120,"safety. Cries and confusion, the flashes and reports of pistol-shots,"
"4495",120,"and one loud groan rang in my ears."
"4496",120,""
"4497",120,"""Out, lads, out, and fight 'em in the open! Cutlasses!"" cried the"
"4498",120,"captain."
"4499",120,""
"4500",120,"I snatched a cutlass from the pile, and someone, at the same time"
"4501",120,"snatching another, gave me a cut across the knuckles which I hardly"
"4502",120,"felt. I dashed out of the door into the clear sunlight. Someone was"
"4503",120,"close behind, I knew not whom. Right in front, the doctor was pursuing"
"4504",120,"his assailant down the hill, and just as my eyes fell upon him, beat"
"4505",120,"down his guard and sent him sprawling on his back with a great slash"
"4506",120,"across the face."
"4507",120,""
"4508",120,"""Round the house, lads! Round the house!"" cried the captain; and even in"
"4509",120,"the hurly-burly, I perceived a change in his voice."
"4510",120,""
"4511",120,"Mechanically, I obeyed, turned eastwards, and with my cutlass raised,"
"4512",120,"ran round the corner of the house. Next moment I was face to face"
"4513",120,"with Anderson. He roared aloud, and his hanger went up above his head,"
"4514",120,"flashing in the sunlight. I had not time to be afraid, but as the blow"
"4515",120,"still hung impending, leaped in a trice upon one side, and missing my"
"4516",120,"foot in the soft sand, rolled headlong down the slope."
"4517",120,""
"4518",120,"When I had first sallied from the door, the other mutineers had been"
"4519",120,"already swarming up the palisade to make an end of us. One man, in a red"
"4520",120,"night-cap, with his cutlass in his mouth, had even got upon the top and"
"4521",120,"thrown a leg across. Well, so short had been the interval that when I"
"4522",120,"found my feet again all was in the same posture, the fellow with the red"
"4523",120,"night-cap still half-way over, another still just showing his head above"
"4524",120,"the top of the stockade. And yet, in this breath of time, the fight was"
"4525",120,"over and the victory was ours."
"4526",120,""
"4527",120,"Gray, following close behind me, had cut down the big boatswain ere"
"4528",120,"he had time to recover from his last blow. Another had been shot at a"
"4529",120,"loophole in the very act of firing into the house and now lay in agony,"
"4530",120,"the pistol still smoking in his hand. A third, as I had seen, the doctor"
"4531",120,"had disposed of at a blow. Of the four who had scaled the palisade, one"
"4532",120,"only remained unaccounted for, and he, having left his cutlass on the"
"4533",120,"field, was now clambering out again with the fear of death upon him."
"4534",120,""
"4535",120,"""Fire--fire from the house!"" cried the doctor. ""And you, lads, back into"
"4536",120,"cover."""
"4537",120,""
"4538",120,"But his words were unheeded, no shot was fired, and the last boarder"
"4539",120,"made good his escape and disappeared with the rest into the wood. In"
"4540",120,"three seconds nothing remained of the attacking party but the five who"
"4541",120,"had fallen, four on the inside and one on the outside of the palisade."
"4542",120,""
"4543",120,"The doctor and Gray and I ran full speed for shelter. The survivors"
"4544",120,"would soon be back where they had left their muskets, and at any moment"
"4545",120,"the fire might recommence."
"4546",120,""
"4547",120,"The house was by this time somewhat cleared of smoke, and we saw at"
"4548",120,"a glance the price we had paid for victory. Hunter lay beside his"
"4549",120,"loophole, stunned; Joyce by his, shot through the head, never to move"
"4550",120,"again; while right in the centre, the squire was supporting the captain,"
"4551",120,"one as pale as the other."
"4552",120,""
"4553",120,"""The captain's wounded,"" said Mr. Trelawney."
"4554",120,""
"4555",120,"""Have they run?"" asked Mr. Smollett."
"4556",120,""
"4557",120,"""All that could, you may be bound,"" returned the doctor; ""but there's"
"4558",120,"five of them will never run again."""
"4559",120,""
"4560",120,"""Five!"" cried the captain. ""Come, that's better. Five against three"
"4561",120,"leaves us four to nine. That's better odds than we had at starting. We"
"4562",120,"were seven to nineteen then, or thought we were, and that's as bad to"
"4563",120,"bear.""*"
"4564",120,""
"4565",120,"*The mutineers were soon only eight in number, for the man shot by Mr."
"4566",120,"Trelawney on board the schooner died that same evening of his wound. But"
"4567",120,"this was, of course, not known till after by the faithful party."
"4568",120,""
"4569",120,""
"4570",120,""
"4571",120,""
"4572",120,""
"4573",120,""
"4574",120,"PART FIVE--My Sea Adventure"
"4575",120,""
"4576",120,""
"4577",120,""
"4578",120,""
"4579",120,"22"
"4580",120,""
"4581",120,"How My Sea Adventure Began"
"4582",120,""
"4583",120,"THERE was no return of the mutineers--not so much as another shot out of"
"4584",120,"the woods. They had ""got their rations for that day,"" as the captain put"
"4585",120,"it, and we had the place to ourselves and a quiet time to overhaul the"
"4586",120,"wounded and get dinner. Squire and I cooked outside in spite of the"
"4587",120,"danger, and even outside we could hardly tell what we were at, for"
"4588",120,"horror of the loud groans that reached us from the doctor's patients."
"4589",120,""
"4590",120,"Out of the eight men who had fallen in the action, only three still"
"4591",120,"breathed--that one of the pirates who had been shot at the loophole,"
"4592",120,"Hunter, and Captain Smollett; and of these, the first two were as good"
"4593",120,"as dead; the mutineer indeed died under the doctor's knife, and Hunter,"
"4594",120,"do what we could, never recovered consciousness in this world. He"
"4595",120,"lingered all day, breathing loudly like the old buccaneer at home in his"
"4596",120,"apoplectic fit, but the bones of his chest had been crushed by the"
"4597",120,"blow and his skull fractured in falling, and some time in the following"
"4598",120,"night, without sign or sound, he went to his Maker."
"4599",120,""
"4600",120,"As for the captain, his wounds were grievous indeed, but not dangerous."
"4601",120,"No organ was fatally injured. Anderson's ball--for it was Job that"
"4602",120,"shot him first--had broken his shoulder-blade and touched the lung, not"
"4603",120,"badly; the second had only torn and displaced some muscles in the calf."
"4604",120,"He was sure to recover, the doctor said, but in the meantime, and for"
"4605",120,"weeks to come, he must not walk nor move his arm, nor so much as speak"
"4606",120,"when he could help it."
"4607",120,""
"4608",120,"My own accidental cut across the knuckles was a flea-bite. Doctor"
"4609",120,"Livesey patched it up with plaster and pulled my ears for me into the"
"4610",120,"bargain."
"4611",120,""
"4612",120,"After dinner the squire and the doctor sat by the captain's side awhile"
"4613",120,"in consultation; and when they had talked to their hearts' content, it"
"4614",120,"being then a little past noon, the doctor took up his hat and pistols,"
"4615",120,"girt on a cutlass, put the chart in his pocket, and with a musket over"
"4616",120,"his shoulder crossed the palisade on the north side and set off briskly"
"4617",120,"through the trees."
"4618",120,""
"4619",120,"Gray and I were sitting together at the far end of the block house, to"
"4620",120,"be out of earshot of our officers consulting; and Gray took his pipe out"
"4621",120,"of his mouth and fairly forgot to put it back again, so thunder-struck"
"4622",120,"he was at this occurrence."
"4623",120,""
"4624",120,"""Why, in the name of Davy Jones,"" said he, ""is Dr. Livesey mad?"""
"4625",120,""
"4626",120,"""Why no,"" says I. ""He's about the last of this crew for that, I take"
"4627",120,"it."""
"4628",120,""
"4629",120,"""Well, shipmate,"" said Gray, ""mad he may not be; but if HE'S not, you"
"4630",120,"mark my words, I am."""
"4631",120,""
"4632",120,"""I take it,"" replied I, ""the doctor has his idea; and if I am right,"
"4633",120,"he's going now to see Ben Gunn."""
"4634",120,""
"4635",120,"I was right, as appeared later; but in the meantime, the house being"
"4636",120,"stifling hot and the little patch of sand inside the palisade ablaze"
"4637",120,"with midday sun, I began to get another thought into my head, which was"
"4638",120,"not by any means so right. What I began to do was to envy the doctor"
"4639",120,"walking in the cool shadow of the woods with the birds about him and the"
"4640",120,"pleasant smell of the pines, while I sat grilling, with my clothes"
"4641",120,"stuck to the hot resin, and so much blood about me and so many poor"
"4642",120,"dead bodies lying all around that I took a disgust of the place that was"
"4643",120,"almost as strong as fear."
"4644",120,""
"4645",120,"All the time I was washing out the block house, and then washing up"
